,YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
3359353,2015,7,29,3,AA,2013,N764US,FLL,CLT,630,630.0,0.0,12.0,642.0,116.0,122.0,102.0,632,824.0,8.0,826,832.0,6.0,0,0,,,,,,
1898172,2015,5,1,5,OO,4475,N426SW,MSP,ISN,1430,1710.0,160.0,23.0,1733.0,113.0,108.0,80.0,546,1853.0,5.0,1623,1858.0,155.0,0,0,,0.0,0.0,147.0,8.0,0.0
5566702,2015,12,15,2,UA,419,N68834,IAD,MCO,1740,1736.0,-4.0,16.0,1752.0,137.0,127.0,102.0,758,1934.0,9.0,1957,1943.0,-14.0,0,0,,,,,,
4529624,2015,10,9,5,AA,1763,N912UY,14893,11057,2255,2254.0,-1.0,10.0,2304.0,279.0,281.0,264.0,2244,628.0,7.0,634,635.0,1.0,0,0,,,,,,
2154110,2015,5,17,7,OO,5208,N134SY,ORD,BDL,1436,1434.0,-2.0,26.0,1500.0,134.0,136.0,104.0,783,1744.0,6.0,1750,1750.0,0.0,0,0,,,,,,
2995857,2015,7,7,2,AS,571,N609AS,SAN,PDX,1520,1506.0,-14.0,15.0,1521.0,140.0,141.0,121.0,933,1722.0,5.0,1740,1727.0,-13.0,0,0,,,,,,
4570887,2015,10,12,1,UA,289,N815UA,11292,10423,1734,1728.0,-6.0,14.0,1742.0,134.0,114.0,95.0,775,2017.0,5.0,2048,2022.0,-26.0,0,0,,,,,,
2585170,2015,6,12,5,EV,4317,N17115,IAH,MKE,1915,1912.0,-3.0,16.0,1928.0,169.0,165.0,128.0,984,2136.0,21.0,2204,2157.0,-7.0,0,0,,,,,,
964879,2015,3,5,4,MQ,3116,N663MQ,ORD,CID,705,702.0,-3.0,15.0,717.0,54.0,55.0,35.0,196,752.0,5.0,759,757.0,-2.0,0,0,,,,,,
4320301,2015,9,26,6,DL,1384,N3771K,SEA,ANC,1959,2012.0,13.0,16.0,2028.0,215.0,221.0,202.0,1448,2250.0,3.0,2234,2253.0,19.0,0,0,,6.0,0.0,0.0,13.0,0.0
5161083,2015,11,19,4,WN,2338,N906WN,MSY,LAX,845,841.0,-4.0,11.0,852.0,270.0,251.0,235.0,1670,1047.0,5.0,1115,1052.0,-23.0,0,0,,,,,,
5126116,2015,11,17,2,EV,2843,N901EV,TYS,DFW,622,714.0,52.0,12.0,726.0,160.0,143.0,118.0,771,824.0,13.0,802,837.0,35.0,0,0,,0.0,0.0,35.0,0.0,0.0
3645609,2015,8,14,5,UA,1919,N35204,IAH,SAN,2117,2131.0,14.0,15.0,2146.0,192.0,178.0,158.0,1303,2224.0,5.0,2229,2229.0,0.0,0,0,,,,,,
978010,2015,3,5,4,DL,1485,N912DL,LGA,MCO,2005,,,,,181.0,,,950,,,2306,,,0,1,B,,,,,
540056,2015,2,5,4,WN,436,N788SA,CMH,TPA,1525,1525.0,0.0,8.0,1533.0,140.0,131.0,118.0,829,1731.0,5.0,1745,1736.0,-9.0,0,0,,,,,,
304607,2015,1,20,2,NK,788,N512NK,LAS,DTW,2312,2315.0,3.0,19.0,2334.0,231.0,227.0,188.0,1749,542.0,20.0,603,602.0,-1.0,0,0,,,,,,
2437677,2015,6,4,4,EV,4428,N21197,JAX,IAH,645,648.0,3.0,14.0,702.0,140.0,139.0,118.0,817,800.0,7.0,805,807.0,2.0,0,0,,,,,,
636721,2015,2,12,4,US,2040,N273AY,MCO,PHL,630,620.0,-10.0,22.0,642.0,134.0,143.0,116.0,861,838.0,5.0,844,843.0,-1.0,0,0,,,,,,
3066671,2015,7,11,6,AA,2355,N482AA,OKC,DFW,1806,1757.0,-9.0,17.0,1814.0,64.0,77.0,49.0,175,1903.0,11.0,1910,1914.0,4.0,0,0,,,,,,
3413471,2015,8,1,6,WN,3627,N8313F,DEN,OAK,835,835.0,0.0,16.0,851.0,155.0,145.0,124.0,957,955.0,5.0,1010,1000.0,-10.0,0,0,,,,,,
5756133,2015,12,27,7,MQ,3171,N639MQ,ORD,LEX,2144,2210.0,26.0,6.0,2216.0,78.0,60.0,50.0,323,6.0,4.0,2,10.0,8.0,0,0,,,,,,
4943410,2015,11,5,4,WN,1827,N276WN,MDW,EWR,1205,1252.0,47.0,7.0,1259.0,125.0,100.0,86.0,711,1525.0,7.0,1510,1532.0,22.0,0,0,,22.0,0.0,0.0,0.0,0.0
127425,2015,1,9,5,WN,172,N362SW,RIC,MCO,700,654.0,-6.0,9.0,703.0,130.0,118.0,104.0,667,847.0,5.0,910,852.0,-18.0,0,0,,,,,,
3477627,2015,8,5,3,WN,797,N8323C,DAL,DEN,605,603.0,-2.0,14.0,617.0,130.0,118.0,97.0,651,654.0,7.0,715,701.0,-14.0,0,0,,,,,,
5035829,2015,11,11,3,OO,6336,N917SW,RNO,SFO,1028,1018.0,-10.0,10.0,1028.0,78.0,62.0,47.0,192,1115.0,5.0,1146,1120.0,-26.0,0,0,,,,,,
2199917,2015,5,20,3,EV,5166,N176PQ,BTR,ATL,955,957.0,2.0,11.0,1008.0,92.0,80.0,62.0,448,1210.0,7.0,1227,1217.0,-10.0,0,0,,,,,,
2033,2015,1,1,4,AS,774,N524AS,SEA,TPA,830,826.0,-4.0,21.0,847.0,345.0,324.0,297.0,2520,1644.0,6.0,1715,1650.0,-25.0,0,0,,,,,,
4010639,2015,9,6,7,AA,1226,N3GLAA,LAX,SFO,2015,2010.0,-5.0,14.0,2024.0,90.0,66.0,50.0,337,2114.0,2.0,2145,2116.0,-29.0,0,0,,,,,,
5275817,2015,11,26,4,EV,4108,N13994,ORD,ROA,1847,1840.0,-7.0,16.0,1856.0,109.0,96.0,74.0,531,2110.0,6.0,2136,2116.0,-20.0,0,0,,,,,,
4142946,2015,9,15,2,OO,6341,N713SK,DEN,COS,1400,1359.0,-1.0,27.0,1426.0,40.0,57.0,23.0,73,1449.0,7.0,1440,1456.0,16.0,0,0,,16.0,0.0,0.0,0.0,0.0
2443183,2015,6,4,4,AA,1296,N3MCAA,ORD,SAN,1200,1200.0,0.0,18.0,1218.0,261.0,260.0,229.0,1723,1407.0,13.0,1421,1420.0,-1.0,0,0,,,,,,
969365,2015,3,5,4,DL,1693,N990AT,ORD,ATL,1130,1128.0,-2.0,12.0,1140.0,117.0,129.0,103.0,606,1423.0,14.0,1427,1437.0,10.0,0,0,,,,,,
4405739,2015,10,2,5,WN,2522,N783SW,14107,14679,835,830.0,-5.0,13.0,843.0,75.0,67.0,52.0,304,935.0,2.0,950,937.0,-13.0,0,0,,,,,,
2698959,2015,6,19,5,WN,437,N425LV,LGA,STL,1505,1504.0,-1.0,32.0,1536.0,175.0,167.0,126.0,888,1642.0,9.0,1700,1651.0,-9.0,0,0,,,,,,
5646797,2015,12,20,7,MQ,3098,N905MQ,DFW,BMI,1815,1801.0,-14.0,18.0,1819.0,117.0,106.0,84.0,690,1943.0,4.0,2012,1947.0,-25.0,0,0,,,,,,
3311644,2015,7,26,7,DL,877,N371DA,SEA,SLC,1020,1018.0,-2.0,27.0,1045.0,115.0,120.0,88.0,689,1313.0,5.0,1315,1318.0,3.0,0,0,,,,,,
5736268,2015,12,26,6,WN,5873,N451WN,OAK,LAX,1710,1740.0,30.0,19.0,1759.0,75.0,77.0,53.0,337,1852.0,5.0,1825,1857.0,32.0,0,0,,6.0,0.0,0.0,26.0,0.0
3667821,2015,8,16,7,AA,97,N3DBAA,DCA,DFW,1220,1305.0,45.0,29.0,1334.0,192.0,190.0,153.0,1192,1507.0,8.0,1432,1515.0,43.0,0,0,,0.0,0.0,19.0,24.0,0.0
1961634,2015,5,5,2,DL,1944,N901DA,MKE,MSP,1510,1508.0,-2.0,11.0,1519.0,78.0,69.0,52.0,297,1611.0,6.0,1628,1617.0,-11.0,0,0,,,,,,
2821788,2015,6,26,5,B6,1475,N598JB,BOS,OAK,1925,1925.0,0.0,24.0,1949.0,391.0,392.0,360.0,2694,2249.0,8.0,2256,2257.0,1.0,0,0,,,,,,
4677376,2015,10,19,1,OO,6395,N771SK,10693,13930,1309,1454.0,105.0,12.0,1506.0,101.0,91.0,73.0,409,1619.0,6.0,1450,1625.0,95.0,0,0,,0.0,0.0,0.0,95.0,0.0
1211024,2015,3,20,5,US,2137,N959UW,LGA,DCA,800,754.0,-6.0,38.0,832.0,83.0,96.0,54.0,214,926.0,4.0,923,930.0,7.0,0,0,,,,,,
939496,2015,3,3,2,EV,4203,N17159,MSP,IAH,1403,1406.0,3.0,30.0,1436.0,182.0,208.0,172.0,1034,1728.0,6.0,1705,1734.0,29.0,0,0,,26.0,0.0,0.0,3.0,0.0
742415,2015,2,18,3,DL,2559,N326US,ATL,PHX,1955,2102.0,67.0,19.0,2121.0,260.0,267.0,244.0,1587,2325.0,4.0,2215,2329.0,74.0,0,0,,7.0,0.0,49.0,18.0,0.0
4167305,2015,9,17,4,UA,897,N840UA,EWR,ATL,635,633.0,-2.0,16.0,649.0,149.0,129.0,105.0,746,834.0,8.0,904,842.0,-22.0,0,0,,,,,,
3739836,2015,8,20,4,WN,470,N286WN,LAX,TUS,1700,1655.0,-5.0,12.0,1707.0,80.0,81.0,66.0,451,1813.0,3.0,1820,1816.0,-4.0,0,0,,,,,,
2476863,2015,6,6,6,OO,5435,N652BR,SFO,OTH,1203,1157.0,-6.0,24.0,1221.0,96.0,97.0,69.0,412,1330.0,4.0,1339,1334.0,-5.0,0,0,,,,,,
1897139,2015,5,1,5,HA,20,N590HA,HNL,SMF,1330,1320.0,-10.0,28.0,1348.0,320.0,343.0,309.0,2462,2157.0,6.0,2150,2203.0,13.0,0,0,,,,,,
4578323,2015,10,13,2,OO,5301,N976SW,13342,11292,836,1052.0,136.0,11.0,1103.0,160.0,155.0,136.0,896,1219.0,8.0,1016,1227.0,131.0,0,0,,0.0,0.0,131.0,0.0,0.0
256408,2015,1,17,6,DL,956,N956DL,ATL,IAH,1600,1559.0,-1.0,9.0,1608.0,140.0,128.0,111.0,689,1659.0,8.0,1720,1707.0,-13.0,0,0,,,,,,
3373530,2015,7,29,3,WN,930,N553WN,HOU,MCO,2010,2138.0,88.0,7.0,2145.0,135.0,130.0,117.0,849,42.0,6.0,2325,48.0,83.0,0,0,,0.0,0.0,5.0,78.0,0.0
3897228,2015,8,30,7,MQ,3091,N692MQ,ORD,CMI,1506,1503.0,-3.0,8.0,1511.0,58.0,36.0,26.0,135,1537.0,2.0,1604,1539.0,-25.0,0,0,,,,,,
1319826,2015,3,26,4,B6,1116,N615JB,TPA,LGA,1905,2119.0,134.0,19.0,2138.0,160.0,163.0,134.0,1010,2352.0,10.0,2145,2.0,137.0,0,0,,102.0,0.0,0.0,35.0,0.0
414140,2015,1,28,3,OO,4846,N460SW,OMA,MSP,915,905.0,-10.0,27.0,932.0,81.0,91.0,55.0,282,1027.0,9.0,1036,1036.0,0.0,0,0,,,,,,
1558648,2015,4,10,5,DL,2134,N582NW,PHX,MSP,1338,1332.0,-6.0,19.0,1351.0,185.0,179.0,153.0,1276,1824.0,7.0,1843,1831.0,-12.0,0,0,,,,,,
3597130,2015,8,12,3,EV,5179,N138EV,HPN,ATL,720,724.0,4.0,11.0,735.0,132.0,126.0,110.0,780,925.0,5.0,932,930.0,-2.0,0,0,,,,,,
2987815,2015,7,7,2,MQ,3681,N514MQ,ORD,OKC,727,724.0,-3.0,23.0,747.0,126.0,128.0,102.0,693,929.0,3.0,933,932.0,-1.0,0,0,,,,,,
1086671,2015,3,12,4,EV,5083,N920EV,GPT,ATL,1500,1458.0,-2.0,12.0,1510.0,77.0,71.0,54.0,352,1704.0,5.0,1717,1709.0,-8.0,0,0,,,,,,
4962707,2015,11,6,5,AA,1915,N918US,FLL,CLT,1455,1501.0,6.0,14.0,1515.0,119.0,129.0,102.0,632,1657.0,13.0,1654,1710.0,16.0,0,0,,10.0,0.0,6.0,0.0,0.0
1746400,2015,4,22,3,EV,2546,N685AE,DFW,MLU,905,902.0,-3.0,14.0,916.0,75.0,59.0,42.0,293,958.0,3.0,1020,1001.0,-19.0,0,0,,,,,,
73107,2015,1,5,1,UA,1459,N27733,IAH,DCA,1545,1611.0,26.0,16.0,1627.0,173.0,148.0,129.0,1208,1936.0,3.0,1938,1939.0,1.0,0,0,,,,,,
1625146,2015,4,14,2,DL,853,N894AT,MEM,ATL,1719,1714.0,-5.0,29.0,1743.0,95.0,106.0,61.0,332,1944.0,16.0,1954,2000.0,6.0,0,0,,,,,,
2845077,2015,6,28,7,OO,4479,N429SW,SLC,BIL,1111,1119.0,8.0,19.0,1138.0,84.0,82.0,59.0,387,1237.0,4.0,1235,1241.0,6.0,0,0,,,,,,
3314555,2015,7,26,7,WN,4077,N750SA,STL,ECP,1320,1324.0,4.0,8.0,1332.0,105.0,101.0,87.0,634,1459.0,6.0,1505,1505.0,0.0,0,0,,,,,,
4193429,2015,9,18,5,WN,1545,N685SW,SFO,SAN,1555,1605.0,10.0,19.0,1624.0,90.0,95.0,70.0,447,1734.0,6.0,1725,1740.0,15.0,0,0,,5.0,0.0,0.0,10.0,0.0
2373457,2015,5,31,7,DL,550,N3765,LAX,BNA,945,943.0,-2.0,16.0,959.0,235.0,250.0,226.0,1797,1545.0,8.0,1540,1553.0,13.0,0,0,,,,,,
2255756,2015,5,23,6,DL,1580,N689DL,ATL,LAS,1616,1631.0,15.0,13.0,1644.0,266.0,248.0,230.0,1747,1734.0,5.0,1742,1739.0,-3.0,0,0,,,,,,
1423808,2015,4,2,4,MQ,3122,N906MQ,LIT,DFW,839,843.0,4.0,17.0,900.0,80.0,122.0,57.0,304,957.0,48.0,959,1045.0,46.0,0,0,,46.0,0.0,0.0,0.0,0.0
5362571,2015,12,2,3,WN,3018,N441WN,ATL,LGA,1220,1240.0,20.0,14.0,1254.0,135.0,118.0,95.0,762,1429.0,9.0,1435,1438.0,3.0,0,0,,,,,,
4693286,2015,10,20,2,UA,1651,N36469,13930,12892,1242,1245.0,3.0,36.0,1321.0,268.0,273.0,232.0,1744,1513.0,5.0,1510,1518.0,8.0,0,0,,,,,,
1600110,2015,4,13,1,DL,2295,N368NB,SLC,SAN,846,841.0,-5.0,21.0,902.0,112.0,112.0,87.0,626,929.0,4.0,938,933.0,-5.0,0,0,,,,,,
2379058,2015,5,31,7,EV,5346,N708EV,DTW,RIC,1520,1615.0,55.0,28.0,1643.0,97.0,98.0,66.0,456,1749.0,4.0,1657,1753.0,56.0,0,0,,1.0,0.0,44.0,11.0,0.0
2533229,2015,6,9,2,OO,6427,N937SW,DEN,MFR,1910,1908.0,-2.0,88.0,2036.0,161.0,235.0,142.0,964,2158.0,5.0,2051,2203.0,72.0,0,0,,72.0,0.0,0.0,0.0,0.0
4399587,2015,10,1,4,WN,2223,N237WN,10693,13495,1855,1936.0,41.0,7.0,1943.0,85.0,79.0,68.0,471,2051.0,4.0,2020,2055.0,35.0,0,0,,0.0,0.0,1.0,34.0,0.0
3945844,2015,9,2,3,AA,1497,N3EUAA,MIA,DFW,1400,1419.0,19.0,18.0,1437.0,186.0,177.0,149.0,1121,1606.0,10.0,1606,1616.0,10.0,0,0,,,,,,
2202588,2015,5,20,3,B6,2416,N508JB,AUS,MCO,1230,1226.0,-4.0,11.0,1237.0,150.0,142.0,127.0,994,1544.0,4.0,1600,1548.0,-12.0,0,0,,,,,,
3474316,2015,8,4,2,AA,1897,N917UY,PHL,CLT,1935,1955.0,20.0,19.0,2014.0,112.0,110.0,69.0,449,2123.0,22.0,2127,2145.0,18.0,0,0,,0.0,0.0,0.0,18.0,0.0
4318519,2015,9,26,6,AS,771,N519AS,DCA,PDX,1710,1711.0,1.0,9.0,1720.0,340.0,317.0,305.0,2350,1925.0,3.0,1950,1928.0,-22.0,0,0,,,,,,
4567524,2015,10,12,1,AA,2298,N4XXAA,13930,10423,1414,1505.0,51.0,11.0,1516.0,166.0,142.0,127.0,977,1723.0,4.0,1700,1727.0,27.0,0,0,,0.0,0.0,27.0,0.0,0.0
3951737,2015,9,2,3,UA,1581,N77510,ATL,SFO,1956,2206.0,130.0,12.0,2218.0,321.0,286.0,269.0,2139,2347.0,5.0,2217,2352.0,95.0,0,0,,0.0,0.0,0.0,95.0,0.0
538741,2015,2,5,4,DL,1250,N962DL,MCI,ATL,1401,1359.0,-2.0,12.0,1411.0,115.0,106.0,87.0,692,1638.0,7.0,1656,1645.0,-11.0,0,0,,,,,,
1495487,2015,4,6,1,WN,2324,N627SW,ORF,MDW,1710,1809.0,59.0,9.0,1818.0,135.0,125.0,111.0,704,1909.0,5.0,1825,1914.0,49.0,0,0,,0.0,0.0,23.0,26.0,0.0
2570226,2015,6,11,4,WN,1277,N246LV,DEN,TUS,2225,103.0,158.0,9.0,112.0,110.0,106.0,91.0,639,143.0,6.0,2315,149.0,154.0,0,0,,0.0,0.0,19.0,135.0,0.0
1707863,2015,4,19,7,WN,1358,N8609A,BWI,RSW,2040,2042.0,2.0,17.0,2059.0,160.0,154.0,132.0,919,2311.0,5.0,2320,2316.0,-4.0,0,0,,,,,,
522103,2015,2,4,3,DL,1780,N370NB,MSP,CLT,1310,1312.0,2.0,12.0,1324.0,145.0,136.0,115.0,930,1619.0,9.0,1635,1628.0,-7.0,0,0,,,,,,
983193,2015,3,6,5,MQ,3410,N622MQ,DFW,BHM,845,924.0,39.0,16.0,940.0,97.0,93.0,75.0,597,1055.0,2.0,1022,1057.0,35.0,0,0,,0.0,0.0,32.0,3.0,0.0
5740301,2015,12,26,6,DL,1735,N705TW,LIH,LAX,2224,2223.0,-1.0,14.0,2237.0,331.0,304.0,280.0,2615,517.0,10.0,555,527.0,-28.0,0,0,,,,,,
969335,2015,3,5,4,B6,2020,N284JB,FLL,ORH,1129,1419.0,170.0,24.0,1443.0,179.0,169.0,141.0,1211,1704.0,4.0,1428,1708.0,160.0,0,0,,0.0,0.0,160.0,0.0,0.0
1604758,2015,4,13,1,UA,1912,N37298,SFO,SNA,1325,1407.0,42.0,25.0,1432.0,91.0,90.0,61.0,372,1533.0,4.0,1456,1537.0,41.0,0,0,,0.0,0.0,1.0,40.0,0.0
3335843,2015,7,27,1,NK,731,N626NK,ORD,LAX,1706,1724.0,18.0,14.0,1738.0,259.0,259.0,237.0,1744,1935.0,8.0,1925,1943.0,18.0,0,0,,0.0,0.0,18.0,0.0,0.0
2080548,2015,5,12,2,MQ,3528,N809MQ,DFW,BPT,2140,2140.0,0.0,11.0,2151.0,70.0,65.0,51.0,270,2242.0,3.0,2250,2245.0,-5.0,0,0,,,,,,
3852255,2015,8,27,4,OO,2960,N907SW,MRY,PHX,1605,2208.0,363.0,15.0,2223.0,114.0,115.0,90.0,598,2353.0,10.0,1759,3.0,364.0,0,0,,1.0,0.0,0.0,363.0,0.0
1032312,2015,3,9,1,DL,1771,N369NB,MEM,ATL,1040,1059.0,19.0,16.0,1115.0,82.0,68.0,46.0,332,1301.0,6.0,1302,1307.0,5.0,0,0,,,,,,
3653059,2015,8,15,6,WN,4344,N919WN,RNO,LAS,1215,1216.0,1.0,8.0,1224.0,75.0,63.0,53.0,345,1317.0,2.0,1330,1319.0,-11.0,0,0,,,,,,
1554977,2015,4,10,5,WN,561,N245WN,DEN,CAK,1000,1002.0,2.0,17.0,1019.0,175.0,161.0,139.0,1224,1438.0,5.0,1455,1443.0,-12.0,0,0,,,,,,
322132,2015,1,22,4,US,503,N760US,CMH,PHX,721,711.0,-10.0,19.0,730.0,283.0,281.0,236.0,1670,926.0,26.0,1004,952.0,-12.0,0,0,,,,,,
3178344,2015,7,18,6,DL,1868,N955DN,AUS,ATL,1030,1035.0,5.0,8.0,1043.0,136.0,127.0,112.0,813,1335.0,7.0,1346,1342.0,-4.0,0,0,,,,,,
1826920,2015,4,27,1,UA,833,N491UA,DEN,CLE,956,949.0,-7.0,31.0,1020.0,175.0,187.0,152.0,1201,1452.0,4.0,1451,1456.0,5.0,0,0,,,,,,
4871054,2015,10,31,6,DL,2556,N690DL,10397,14492,1959,1955.0,-4.0,16.0,2011.0,86.0,70.0,51.0,356,2102.0,3.0,2125,2105.0,-20.0,0,0,,,,,,
1014939,2015,3,8,7,DL,1522,N902DE,SDF,ATL,1008,959.0,-9.0,15.0,1014.0,82.0,74.0,54.0,321,1108.0,5.0,1130,1113.0,-17.0,0,0,,,,,,
5197319,2015,11,21,6,AS,318,N779AS,SFO,PSP,1255,1252.0,-3.0,17.0,1309.0,85.0,85.0,63.0,421,1412.0,5.0,1420,1417.0,-3.0,0,0,,,,,,
4326276,2015,9,27,7,WN,277,N231WN,BNA,CMH,1055,1051.0,-4.0,14.0,1105.0,75.0,68.0,50.0,337,1255.0,4.0,1310,1259.0,-11.0,0,0,,,,,,
5416006,2015,12,5,6,AA,1820,N127UW,CLT,RSW,2210,2203.0,-7.0,12.0,2215.0,111.0,108.0,91.0,600,2346.0,5.0,1,2351.0,-10.0,0,0,,,,,,
983772,2015,3,6,5,AA,1383,N488AA,IAH,DFW,920,918.0,-2.0,22.0,940.0,79.0,83.0,43.0,224,1023.0,18.0,1039,1041.0,2.0,0,0,,,,,,
5345655,2015,12,1,2,WN,632,N416WN,SFO,DEN,1110,1123.0,13.0,12.0,1135.0,150.0,144.0,126.0,967,1441.0,6.0,1440,1447.0,7.0,0,0,,,,,,
87366,2015,1,6,2,UA,279,N487UA,TPA,IAD,1353,1353.0,0.0,10.0,1403.0,128.0,121.0,105.0,811,1548.0,6.0,1601,1554.0,-7.0,0,0,,,,,,
673210,2015,2,14,6,OO,6264,N221SW,FAT,SFO,1100,1048.0,-12.0,5.0,1053.0,61.0,58.0,38.0,158,1131.0,15.0,1201,1146.0,-15.0,0,0,,,,,,
509330,2015,2,3,2,NK,245,N514NK,ORD,LAS,1540,1536.0,-4.0,26.0,1602.0,238.0,248.0,218.0,1514,1740.0,4.0,1738,1744.0,6.0,0,0,,,,,,
5366720,2015,12,2,3,DL,1523,N339NB,BOS,DTW,1642,1638.0,-4.0,23.0,1701.0,143.0,195.0,119.0,632,1900.0,53.0,1905,1953.0,48.0,0,0,,48.0,0.0,0.0,0.0,0.0
18169,2015,1,2,5,WN,1849,N8317M,MCO,MDW,925,920.0,-5.0,16.0,936.0,170.0,162.0,141.0,990,1057.0,5.0,1115,1102.0,-13.0,0,0,,,,,,
96132,2015,1,7,3,DL,810,N355NB,IAH,ATL,710,704.0,-6.0,9.0,713.0,122.0,106.0,86.0,689,939.0,11.0,1012,950.0,-22.0,0,0,,,,,,
4239531,2015,9,21,1,AS,387,N457AS,SFO,PDX,1715,1703.0,-12.0,18.0,1721.0,100.0,97.0,74.0,550,1835.0,5.0,1855,1840.0,-15.0,0,0,,,,,,
3468871,2015,8,4,2,DL,1161,N975DL,DAY,ATL,1412,1417.0,5.0,28.0,1445.0,102.0,100.0,64.0,432,1549.0,8.0,1554,1557.0,3.0,0,0,,,,,,
3843592,2015,8,27,4,WN,676,N486WN,BWI,DTW,740,735.0,-5.0,17.0,752.0,95.0,90.0,65.0,409,857.0,8.0,915,905.0,-10.0,0,0,,,,,,
193620,2015,1,13,2,MQ,3484,N606MQ,DFW,CAE,1420,1416.0,-4.0,22.0,1438.0,132.0,139.0,113.0,922,1731.0,4.0,1732,1735.0,3.0,0,0,,,,,,
3120029,2015,7,14,2,MQ,3552,N691MQ,IND,ORD,2105,2059.0,-6.0,8.0,2107.0,71.0,59.0,39.0,177,2046.0,12.0,2116,2058.0,-18.0,0,0,,,,,,
1943571,2015,5,4,1,WN,2579,N778SW,STL,LAX,1340,1340.0,0.0,7.0,1347.0,245.0,225.0,212.0,1592,1519.0,6.0,1545,1525.0,-20.0,0,0,,,,,,
4545178,2015,10,11,7,EV,4305,N16976,13871,13930,829,820.0,-9.0,9.0,829.0,91.0,88.0,69.0,416,938.0,10.0,1000,948.0,-12.0,0,0,,,,,,
1671728,2015,4,17,5,OO,4573,N633SK,SLC,FAR,1350,1347.0,-3.0,27.0,1414.0,135.0,150.0,117.0,866,1711.0,6.0,1705,1717.0,12.0,0,0,,,,,,
2584261,2015,6,12,5,B6,704,N949JB,SJU,JFK,1823,1819.0,-4.0,12.0,1831.0,241.0,221.0,206.0,1598,2157.0,3.0,2224,2200.0,-24.0,0,0,,,,,,
3822647,2015,8,25,2,WN,733,N748SW,MDW,ATL,1950,2000.0,10.0,27.0,2027.0,105.0,115.0,82.0,591,2249.0,6.0,2235,2255.0,20.0,0,0,,10.0,0.0,8.0,2.0,0.0
5439145,2015,12,7,1,UA,727,N37456,SFO,IAD,1302,1300.0,-2.0,13.0,1313.0,308.0,293.0,273.0,2419,2046.0,7.0,2110,2053.0,-17.0,0,0,,,,,,
3985684,2015,9,4,5,EV,6117,N13994,EWR,STL,2023,2020.0,-3.0,18.0,2038.0,159.0,158.0,132.0,872,2150.0,8.0,2202,2158.0,-4.0,0,0,,,,,,
4530479,2015,10,10,6,AA,883,N509AY,12478,11057,620,615.0,-5.0,37.0,652.0,117.0,131.0,90.0,541,822.0,4.0,817,826.0,9.0,0,0,,,,,,
1436910,2015,4,2,4,UA,352,N516UA,IAD,BOS,2210,2209.0,-1.0,12.0,2221.0,91.0,85.0,68.0,413,2329.0,5.0,2341,2334.0,-7.0,0,0,,,,,,
4773250,2015,10,25,7,EV,3833,N15985,12278,13930,1456,1447.0,-9.0,14.0,1501.0,114.0,107.0,83.0,588,1624.0,10.0,1650,1634.0,-16.0,0,0,,,,,,
2478435,2015,6,6,6,EV,5007,N861AS,ATL,SHV,1349,1345.0,-4.0,24.0,1409.0,105.0,116.0,85.0,551,1434.0,7.0,1434,1441.0,7.0,0,0,,,,,,
1402830,2015,3,31,2,OO,4659,N824SK,LAX,PHX,2140,2140.0,0.0,29.0,2209.0,91.0,94.0,56.0,370,2305.0,9.0,2311,2314.0,3.0,0,0,,,,,,
3136363,2015,7,15,3,AA,312,N5FKAA,MIA,JFK,2000,2026.0,26.0,16.0,2042.0,189.0,163.0,142.0,1089,2304.0,5.0,2309,2309.0,0.0,0,0,,,,,,
3171562,2015,7,17,5,EV,5409,N738EV,DTW,MDW,2016,2023.0,7.0,19.0,2042.0,72.0,69.0,43.0,228,2025.0,7.0,2028,2032.0,4.0,0,0,,,,,,
4307374,2015,9,25,5,OO,5481,N594SW,FSD,DEN,2030,2020.0,-10.0,9.0,2029.0,101.0,87.0,69.0,483,2038.0,9.0,2111,2047.0,-24.0,0,0,,,,,,
4442522,2015,10,4,7,B6,2302,N306JB,12478,10792,1655,1811.0,76.0,29.0,1840.0,88.0,82.0,49.0,301,1929.0,4.0,1823,1933.0,70.0,0,0,,0.0,0.0,6.0,64.0,0.0
4725781,2015,10,22,4,WN,1902,N647SW,11292,14869,1230,1237.0,7.0,11.0,1248.0,85.0,72.0,56.0,391,1344.0,5.0,1355,1349.0,-6.0,0,0,,,,,,
2028689,2015,5,9,6,WN,2500,N7740A,MDW,DEN,1655,1707.0,12.0,10.0,1717.0,155.0,174.0,154.0,895,1851.0,10.0,1830,1901.0,31.0,0,0,,19.0,0.0,12.0,0.0,0.0
279843,2015,1,19,1,UA,1415,N69835,IAH,PHX,1134,1131.0,-3.0,16.0,1147.0,186.0,169.0,149.0,1009,1316.0,4.0,1340,1320.0,-20.0,0,0,,,,,,
